pensioner_id,name,dob,gender,join_date,retirement_date,years_of_service,monthly_pension,pension_type,lump_sum,region,last_contribution,spouse_count,beneficiary_name,payment_method,bank_account_mask,inflation_index,active_flag,created_at,age_at_retirement,pension_status,beneficiary_name_missing,data_issue_flag
P016412,David Brown,1952-07-18,M,1983-08-14,2011-05-22,27,1751.84,Defined Benefit,0.0,East,2010-10-06,0,Beneficiary Not Registered,Bank Transfer,****9644,1.0316,0,2025-04-21T17:10:30.967497,58.0,Active,1,1
P016413,Thomas Smith,1957-04-11,F,1977-04-22,2022-01-19,44,2259.19,Defined Benefit,0.0,West,2021-03-20,0,Beneficiary Not Registered,Direct Deposit,****3766,1.019,0,2021-01-27T17:10:30.967744,64.0,Active,1,1
P016414,Linda Thomas,1944-01-15,M,1964-08-20,2009-12-27,45,1940.08,Defined Benefit,0.0,North,2009-07-26,0,K***,Bank Transfer,****2648,1.0134,0,2023-09-21T17:10:30.968121,65.0,Active,0,1
P016415,Susan Taylor,1952-11-10,M,1985-01-10,2021-06-09,36,2022.81,Defined Benefit,0.0,West,2021-02-07,1,Beneficiary Not Registered,Bank Transfer,****5208,0.9991,0,2022-04-24T17:10:30.968385,68.0,Active,1,1
P016416,Linda Moore,1956-06-03,F,1982-12-18,2026-02-12,43,2265.76,Defined Benefit,18126.08,North,2024-07-02,1,L***,Bank Transfer,****6294,1.0299,1,2023-03-03T17:10:30.968671,69.0,Active,0,1
P016417,William Hernandez,1943-01-27,F,1976-06-29,2000-03-13,23,1719.08,Defined Contribution,0.0,East,1998-05-05,0,Beneficiary Not Registered,Direct Deposit,****5130,1.0242,0,2021-10-12T17:10:30.968985,57.0,Active,1,1
P016418,Michael Brown,1972-01-31,M,2004-02-16,2029-12-13,25,1340.3,Defined Benefit,0.0,West,2028-08-09,1,Beneficiary Not Registered,Bank Transfer,****5070,1.0172,1,2021-11-12T17:10:30.969280,57.0,Active,1,1
P016419,Charles Jones,1944-09-23,F,1964-04-12,2005-01-14,40,2018.05,Defined Benefit,0.0,West,2003-10-30,1,R***,Bank Transfer,****5306,0.9989,0,2021-06-02T17:10:30.969664,60.0,Active,0,1
P016420,Joseph Wilson,1948-08-25,F,1979-11-10,2015-12-12,36,1679.73,Defined Benefit,0.0,South,2015-04-22,1,Beneficiary Not Registered,Bank Transfer,****8277,1.0204,0,2021-08-28T17:10:30.970126,67.0,Active,1,1
P016421,William Martinez,1960-03-28,M,1992-11-22,2029-06-01,36,2013.66,Defined Benefit,0.0,West,2029-04-25,0,J***,Cheque,****1037,1.0238,1,2022-12-17T17:10:30.970561,69.0,Active,0,1
P016422,Richard Rodriguez,1960-06-14,M,1982-01-05,2016-06-02,34,1744.69,Defined Contribution,0.0,South,2016-02-26,1,Beneficiary Not Registered,Cheque,****6162,1.0244,0,2024-02-08T17:10:30.970806,56.0,Active,1,1
P016423,David Brown,1963-03-11,M,1988-08-10,2019-06-26,30,2108.79,Defined Benefit,0.0,North,2019-02-07,0,J***,Bank Transfer,****6366,1.0178,0,2025-06-20T17:10:30.971152,56.0,Active,0,1
P016424,Thomas Anderson,1941-05-28,M,1966-09-07,2007-07-11,40,1080.67,Defined Benefit,0.0,Central,2006-05-03,0,W***,Bank Transfer,****8435,1.0178,0,2024-10-11T17:10:30.971417,66.0,Active,0,1
P016425,James Hernandez,1965-04-01,F,1991-03-07,2034-06-22,43,2002.98,Defined Benefit,0.0,North,2033-10-03,0,J***,Bank Transfer,****2706,1.0095,1,2022-11-14T17:10:30.971727,69.0,Active,0,1
P016426,David Jackson,1955-02-15,M,1988-05-22,2018-01-03,29,1305.24,Defined Contribution,0.0,South,2016-07-25,1,B***,Bank Transfer,****9745,1.0306,0,2022-12-25T17:10:30.972012,62.0,Active,0,1
P016427,David Gonzalez,1970-10-11,F,2001-04-12,2026-09-14,25,1743.8,Defined Benefit,0.0,West,2025-04-09,2,S***,Bank Transfer,****7654,1.0245,1,2024-01-19T17:10:30.972271,55.0,Active,0,1
P016428,Richard Brown,1954-03-07,F,1973-10-06,2015-08-06,41,1532.2,Defined Benefit,15322.0,West,2014-06-01,0,Beneficiary Not Registered,Bank Transfer,****5504,1.0181,0,2025-01-30T17:10:30.972505,61.0,Active,1,1
P016429,Sarah Williams,1967-06-04,M,1999-09-23,2035-05-09,35,2452.03,Defined Contribution,0.0,South,2034-01-29,0,Beneficiary Not Registered,Cheque,****4987,1.0235,1,2022-09-06T17:10:30.972769,67.0,Active,1,1
P016430,Karen Martinez,1939-06-10,F,1968-02-03,2007-10-13,39,1962.24,Defined Benefit,0.0,West,2006-02-11,1,R***,Direct Deposit,****6649,1.0115,0,2024-04-22T17:10:30.973083,68.0,Active,0,1
P016431,Thomas Smith,1970-08-04,F,2000-02-16,2036-06-02,36,2173.42,Defined Contribution,15213.94,East,2035-08-23,1,Beneficiary Not Registered,Direct Deposit,****6603,1.02,1,2023-05-05T17:10:30.973340,65.0,Active,1,1
P016432,Linda Wilson,1939-09-19,M,1962-01-06,1996-11-04,34,1239.21,Defined Benefit,0.0,West,1995-11-18,1,J***,Bank Transfer,****5130,1.0195,0,2022-03-20T17:10:30.973617,57.0,Active,0,1
P016433,Charles Johnson,1936-10-23,F,1968-01-12,2004-11-05,36,2044.6,Defined Contribution,0.0,East,2003-11-14,1,J***,Bank Transfer,****7531,1.0234,0,2021-09-01T17:10:30.973964,68.0,Active,0,1
P016434,Thomas Rodriguez,1964-08-20,F,1989-01-18,2028-06-24,39,1517.72,Defined Contribution,0.0,North,2027-07-25,1,Beneficiary Not Registered,Bank Transfer,****4357,1.0226,1,2025-01-11T17:10:30.974215,63.0,Active,1,1
P016435,Michael Garcia,1969-10-23,F,1999-07-31,2028-01-01,28,2298.37,Defined Benefit,0.0,East,2026-06-26,0,D***,Bank Transfer,****9681,1.0197,1,2023-04-03T17:10:30.974542,58.0,Active,0,1
P016436,Jessica Taylor,1970-08-11,F,2002-02-28,2029-04-10,27,2089.68,Defined Benefit,0.0,East,2027-12-02,1,R***,Bank Transfer,****1598,1.0147,1,2023-07-05T17:10:30.974863,58.0,Active,0,1
P016437,Patricia Thomas,1937-01-25,M,1956-02-03,1992-10-15,36,1643.77,Defined Benefit,0.0,East,1990-11-22,0,K***,Bank Transfer,****2587,1.0212,0,2022-08-07T17:10:30.975127,55.0,Active,0,1
P016438,Sarah Miller,1953-01-15,F,1980-02-04,2016-04-15,36,2062.37,Defined Benefit,0.0,North,2015-04-10,0,L***,Direct Deposit,****5768,1.0254,0,2022-10-17T17:10:30.975464,63.0,Active,0,1
P016439,Mary Wilson,1960-03-05,M,1986-06-20,2015-09-08,29,1977.43,Defined Benefit,53390.61,Central,2014-12-20,0,D***,Cheque,****2767,1.0275,0,2021-01-13T17:10:30.975799,55.0,Active,0,1
P016440,Susan Jones,1942-09-19,F,1974-03-13,2002-05-30,28,1802.12,Defined Benefit,0.0,North,2000-08-03,0,Beneficiary Not Registered,Bank Transfer,****7994,1.0067,0,2022-12-26T17:10:30.976066,59.0,Active,1,1
P016441,Jennifer Garcia,1951-05-20,F,1969-07-08,2010-10-14,41,2224.59,Defined Contribution,0.0,South,2009-01-23,1,Beneficiary Not Registered,Bank Transfer,****8363,1.0291,0,2024-02-04T17:10:30.976327,59.0,Active,1,1
P016442,Mary Taylor,1964-04-03,M,1992-02-27,2031-02-06,38,1575.23,Defined Contribution,0.0,Central,2030-02-26,1,Beneficiary Not Registered,Direct Deposit,****7984,1.0141,1,2023-03-19T17:10:30.976572,66.0,Active,1,1
P016443,Joseph Williams,1944-06-06,F,1964-01-04,2006-07-23,42,2092.42,Defined Benefit,54402.92,West,2004-09-03,1,B***,Bank Transfer,****8823,1.0276,0,2021-10-03T17:10:30.976898,62.0,Active,0,1
P016444,Thomas Martin,1955-06-06,M,1983-04-17,2016-05-14,33,1490.61,Defined Benefit,34284.03,North,2016-02-13,0,K***,Bank Transfer,****1931,1.0281,0,2021-02-11T17:10:30.977227,60.0,Active,0,1
P016445,Mary Moore,1968-05-30,F,1997-11-06,2028-02-19,30,1229.78,Defined Benefit,0.0,North,2026-12-08,1,Beneficiary Not Registered,Direct Deposit,****9982,1.0031,1,2022-02-08T17:10:30.977472,59.0,Active,1,1
P016446,David Garcia,1948-04-23,M,1980-07-02,2003-12-22,23,1825.6,Defined Contribution,0.0,East,2002-09-09,1,M***,Bank Transfer,****6822,1.0248,0,2022-02-01T17:10:30.977791,55.0,Active,0,1
P016447,Linda Thomas,1940-06-02,F,1962-07-17,2004-08-15,42,2003.89,Defined Contribution,0.0,North,2004-01-31,0,C***,Bank Transfer,****7662,1.0082,0,2021-10-04T17:10:30.978113,64.0,Active,0,1
P016448,David Lopez,1948-04-28,M,1974-06-29,2009-06-26,35,2290.76,Defined Benefit,59559.76,North,2007-08-10,1,J***,Bank Transfer,****3352,1.0089,0,2024-07-27T17:10:30.978416,61.0,Active,0,1
P016449,Michael Hernandez,1950-06-09,M,1976-07-05,2018-07-10,42,1180.87,Defined Benefit,0.0,North,2016-11-03,0,Beneficiary Not Registered,Direct Deposit,****6048,1.026,0,2020-12-19T17:10:30.978698,68.0,Active,1,1
P016450,John Thomas,1958-11-19,M,1990-01-12,2018-04-12,28,1993.62,Defined Benefit,0.0,North,2016-12-19,1,J***,Cheque,****7924,1.0243,0,2024-04-27T17:10:30.978987,59.0,Active,0,1
P016451,Elizabeth Gonzalez,1958-04-27,M,1990-10-04,2014-01-31,23,1141.62,Defined Contribution,0.0,South,2012-07-02,1,K***,Direct Deposit,****4394,1.0115,0,2022-02-06T17:10:30.979294,55.0,Active,0,1
P016452,Joseph Smith,1940-08-20,M,1965-01-25,2005-05-27,40,2010.34,Defined Benefit,0.0,North,2004-02-16,0,M***,Bank Transfer,****3634,1.0041,0,2023-06-07T17:10:30.979603,64.0,Active,0,1
P016453,Elizabeth Hernandez,1958-10-04,M,1979-09-23,2019-08-17,39,1681.94,Defined Benefit,0.0,North,2019-04-01,0,C***,Direct Deposit,****7127,1.0367,0,2021-01-05T17:10:30.979914,60.0,Active,0,1
P016454,Linda Gonzalez,1952-07-13,F,1973-10-05,2016-08-31,42,1607.82,Defined Contribution,0.0,East,2014-10-10,0,E***,Bank Transfer,****4144,1.0239,0,2025-05-07T17:10:30.980216,64.0,Active,0,1
P016455,Jennifer Hernandez,1968-05-23,F,1999-09-21,2024-12-12,25,1832.82,Defined Benefit,0.0,North,2024-07-16,0,W***,Direct Deposit,****5686,1.0114,0,2022-12-31T17:10:30.980519,56.0,Active,0,1
P016456,Susan Anderson,1956-03-14,M,1980-05-17,2012-06-09,32,1398.58,Defined Benefit,0.0,West,2011-03-13,1,C***,Cheque,****4232,1.0121,0,2021-07-09T17:10:30.980853,56.0,Active,0,1
P016457,Jessica Davis,1941-01-28,F,1972-01-11,1999-10-30,27,1835.08,Defined Benefit,0.0,South,1998-06-08,1,Beneficiary Not Registered,Bank Transfer,****2560,1.0332,0,2022-02-13T17:10:30.981105,58.0,Active,1,1
P016458,Elizabeth Brown,1972-02-10,F,1999-03-03,2029-09-25,30,1661.07,Defined Benefit,0.0,East,2028-04-05,0,Beneficiary Not Registered,Direct Deposit,****5248,1.0265,1,2023-05-13T17:10:30.981413,57.0,Active,1,1
P016459,James Wilson,1946-10-02,M,1974-06-16,2004-03-19,29,2026.61,Defined Benefit,0.0,North,2004-03-15,1,R***,Bank Transfer,****7844,1.0041,0,2024-05-18T17:10:30.981710,57.0,Active,0,1
P016460,Sarah Taylor,1969-12-16,M,1999-10-02,2029-04-15,29,1971.43,Defined Contribution,0.0,South,2028-04-10,0,J***,Bank Transfer,****9602,1.0291,1,2022-06-21T17:10:30.982032,59.0,Active,0,1
P016461,Charles Moore,1942-08-12,F,1962-12-16,2010-09-12,47,1926.45,Defined Contribution,0.0,East,2008-12-30,0,B***,Direct Deposit,****4222,1.0203,0,2021-04-22T17:10:30.982313,68.0,Active,0,1
P016462,Elizabeth Smith,1954-05-06,F,1981-01-14,2010-03-09,29,1248.01,Defined Contribution,0.0,North,2010-01-12,0,S***,Bank Transfer,****5792,0.9878,0,2021-10-10T17:10:30.982616,55.0,Active,0,1
P016463,James Gonzalez,1960-10-18,F,1985-12-07,2022-07-21,36,2042.79,Defined Benefit,0.0,South,2021-04-14,0,K***,Bank Transfer,****8961,1.0151,0,2024-01-16T17:10:30.982943,61.0,Active,0,1
P016464,Patricia Garcia,1943-04-14,M,1968-01-07,2010-03-19,42,2373.33,Defined Benefit,49839.93,North,2008-04-07,0,Beneficiary Not Registered,Bank Transfer,****7013,1.0074,0,2021-05-08T17:10:30.983196,66.0,Active,1,1
P016465,Sarah Jackson,1971-12-08,F,1991-04-13,2029-02-17,37,3235.39,Defined Benefit,19412.34,North,2028-05-19,1,E***,Bank Transfer,****7212,1.0153,1,2021-01-23T17:10:30.983465,57.0,Active,0,1
P016466,Sarah Miller,1969-04-02,F,1992-10-02,2037-11-04,45,1258.48,Defined Benefit,0.0,West,2036-11-10,1,Beneficiary Not Registered,Cheque,****7477,1.0192,1,2023-02-18T17:10:30.983731,68.0,Active,1,1
P016467,Linda Hernandez,1960-11-22,M,1982-11-12,2026-12-10,44,1239.38,Defined Benefit,29745.12,West,2025-07-14,0,C***,Bank Transfer,****1787,1.0155,1,2022-11-21T17:10:30.984076,66.0,Active,0,1
P016468,Jessica Rodriguez,1935-09-30,F,1959-10-01,2001-09-28,42,1762.48,Defined Benefit,49349.44,North,2000-01-22,0,Beneficiary Not Registered,Bank Transfer,****1447,1.0095,0,2025-01-10T17:10:30.984301,66.0,Active,1,1
P016469,Thomas Brown,1949-10-18,F,1971-02-12,2019-04-16,48,2052.84,Defined Benefit,0.0,West,2017-05-01,0,Beneficiary Not Registered,Bank Transfer,****3714,1.0093,0,2025-06-24T17:10:30.984521,69.0,Active,1,1
P016470,Joseph Taylor,1941-10-07,F,1971-02-15,2007-01-11,35,2690.59,Defined Contribution,0.0,Central,2005-12-08,0,Beneficiary Not Registered,Bank Transfer,****4773,1.0362,0,2024-03-08T17:10:30.984774,65.0,Active,1,1
P016471,Susan Gonzalez,1961-01-03,M,1993-10-25,2021-09-23,27,1501.4,Defined Benefit,12011.2,North,2021-05-23,2,C***,Cheque,****6800,1.0029,0,2023-05-06T17:10:30.985125,60.0,Active,0,1
P016472,William Gonzalez,1964-04-22,F,1998-01-29,2026-02-11,28,2348.05,Defined Contribution,0.0,South,2025-08-05,2,Beneficiary Not Registered,Cheque,****6325,1.023,1,2024-06-27T17:10:30.985368,61.0,Active,1,1
P016473,Mary Miller,1973-08-17,M,1993-10-04,2042-04-12,48,2210.93,Defined Contribution,0.0,North,2041-02-04,0,Beneficiary Not Registered,Bank Transfer,****9896,1.0064,1,2022-10-10T17:10:30.985637,68.0,Active,1,1
P016474,Charles Thomas,1951-01-05,M,1983-08-29,2013-11-15,30,2284.3,Defined Benefit,0.0,South,2012-10-06,1,Beneficiary Not Registered,Bank Transfer,****4347,1.0368,0,2021-10-30T17:10:30.985966,62.0,Active,1,1
P016475,Linda Rodriguez,1974-11-05,F,2007-03-11,2041-07-20,34,2525.7,Defined Benefit,0.0,North,2041-04-14,1,S***,Bank Transfer,****9858,1.0164,1,2023-10-30T17:10:30.986354,66.0,Active,0,1
P016476,Joseph Brown,1947-01-18,F,1970-05-09,2004-07-09,34,1156.61,Defined Benefit,0.0,West,2003-05-19,1,Beneficiary Not Registered,Bank Transfer,****9870,1.0194,0,2024-08-20T17:10:30.986614,57.0,Active,1,1
P016477,Jessica Taylor,1964-04-20,M,1995-10-09,2024-10-24,29,2203.64,Defined Benefit,0.0,West,2023-03-26,1,K***,Direct Deposit,****3213,0.9996,0,2025-01-09T17:10:30.986925,60.0,Active,0,1
P016478,James Jones,1947-10-13,M,1971-12-29,2018-06-26,46,2134.84,Defined Benefit,0.0,East,2016-10-30,0,W***,Bank Transfer,****7235,1.007,0,2024-01-06T17:10:30.987300,70.0,Active,0,1
P016479,Thomas Martin,1949-02-21,M,1976-10-23,2008-08-02,31,2122.41,Defined Benefit,0.0,East,2008-04-09,0,Beneficiary Not Registered,Bank Transfer,****1821,0.9957,0,2021-03-24T17:10:30.987608,59.0,Active,1,1
P016480,Robert Jackson,1935-03-04,M,1952-11-08,2000-04-04,47,1408.91,Defined Benefit,0.0,South,2000-02-05,0,Beneficiary Not Registered,Cheque,****2783,1.0237,0,2022-01-26T17:10:30.987833,65.0,Active,1,1
P016481,John Johnson,1967-11-14,F,1991-03-24,2033-05-24,42,1944.68,Defined Contribution,0.0,West,2031-09-02,1,S***,Cheque,****8161,1.0081,1,2022-06-20T17:10:30.988212,65.0,Active,0,1
P016482,Mary Brown,1950-04-04,M,1968-05-01,2019-04-03,50,1547.18,Defined Contribution,0.0,Central,2017-09-06,1,R***,Bank Transfer,****8784,1.0321,0,2021-12-12T17:10:30.988563,69.0,Active,0,1
P016483,Jessica Jackson,1946-09-18,F,1967-10-10,2002-10-20,35,1625.29,Defined Benefit,0.0,East,2001-09-17,2,J***,Bank Transfer,****9514,1.0257,0,2024-09-08T17:10:30.988841,56.0,Active,0,1
P016484,Patricia Smith,1968-09-27,M,1987-04-01,2024-12-13,37,1584.24,Defined Benefit,0.0,North,2023-04-16,1,Beneficiary Not Registered,Direct Deposit,****1162,1.0242,0,2021-08-04T17:10:30.989092,56.0,Active,1,1
P016485,Susan Jones,1963-10-19,F,1984-01-03,2018-08-08,34,1482.81,Defined Benefit,0.0,South,2017-02-02,1,Beneficiary Not Registered,Bank Transfer,****5813,1.0272,0,2022-02-01T17:10:30.989388,54.0,Active,1,1
P016486,Robert Miller,1943-02-08,M,1964-09-13,1999-10-12,35,2171.67,Defined Benefit,0.0,North,1998-07-05,0,L***,Direct Deposit,****2252,1.0129,0,2023-07-17T17:10:30.989777,56.0,Active,0,1
P016487,Patricia Thomas,1945-12-03,F,1969-02-06,2012-06-24,43,2505.91,Defined Benefit,0.0,East,2010-12-25,0,E***,Bank Transfer,****2508,1.0153,0,2023-01-03T17:10:30.990147,66.0,Active,0,1
P016488,Elizabeth Wilson,1948-05-27,M,1966-06-25,2017-05-02,50,1903.28,Defined Benefit,41872.16,North,2015-08-12,0,Beneficiary Not Registered,Bank Transfer,****1574,1.0184,0,2024-12-10T17:10:30.990453,68.0,Active,1,1
P016489,Charles Rodriguez,1944-10-22,F,1962-11-12,2013-04-18,50,2679.91,Defined Benefit,16079.46,South,2013-02-05,0,T***,Direct Deposit,****4574,1.0208,0,2022-04-20T17:10:30.990860,68.0,Active,0,1
P016490,Robert Smith,1956-04-19,M,1983-01-24,2024-10-14,41,2020.94,Defined Benefit,0.0,North,2024-01-01,0,Beneficiary Not Registered,Direct Deposit,****1822,1.0104,0,2021-02-13T17:10:30.991084,68.0,Active,1,1
P016491,Richard Garcia,1957-11-24,M,1976-04-15,2018-01-24,41,1726.2,Defined Benefit,0.0,South,2016-03-14,1,Beneficiary Not Registered,Bank Transfer,****1123,1.0181,0,2024-04-20T17:10:30.991366,60.0,Active,1,1
P016492,Elizabeth Smith,1966-04-18,M,1995-08-27,2031-01-28,35,2467.93,Defined Benefit,0.0,South,2030-03-08,1,R***,Bank Transfer,****3614,0.9971,1,2021-03-14T17:10:30.991724,64.0,Active,0,1
P016493,Thomas Williams,1961-08-23,M,1992-06-01,2019-01-29,26,1402.86,Defined Benefit,0.0,East,2018-08-01,1,W***,Bank Transfer,****7732,1.0088,0,2023-07-22T17:10:30.992018,57.0,Active,0,1
P016494,Elizabeth Williams,1946-08-03,F,1965-12-21,2009-12-14,44,1301.86,Defined Contribution,27339.06,Central,2009-05-08,1,E***,Bank Transfer,****8630,1.0016,0,2023-01-28T17:10:30.992366,63.0,Active,0,1
P016495,Richard Gonzalez,1941-08-10,M,1964-10-21,2011-03-20,46,2545.38,Defined Contribution,0.0,North,2010-11-11,1,J***,Bank Transfer,****1513,1.0083,0,2021-12-03T17:10:30.992748,69.0,Active,0,1
P016496,Richard Brown,1952-03-17,M,1978-04-03,2021-07-19,43,2368.14,Defined Benefit,0.0,Central,2021-01-04,0,Beneficiary Not Registered,Direct Deposit,****9468,1.0284,0,2022-01-10T17:10:30.993071,69.0,Active,1,1
P016497,Jennifer Brown,1961-07-20,M,1994-06-18,2023-10-04,29,1511.35,Defined Contribution,24181.6,South,2022-06-14,0,R***,Bank Transfer,****9124,1.0044,0,2023-10-05T17:10:30.993378,62.0,Active,0,1
P016498,Jennifer Williams,1948-11-23,M,1975-10-28,2007-02-20,31,1652.33,Defined Benefit,0.0,South,2005-10-15,1,Beneficiary Not Registered,Cheque,****5708,1.0124,0,2022-05-02T17:10:30.993591,58.0,Active,1,1
P016499,Jessica Taylor,1942-03-03,F,1973-04-28,2004-05-17,31,2116.41,Defined Benefit,33862.56,West,2004-03-31,2,C***,Bank Transfer,****9798,1.0072,0,2025-06-05T17:10:30.993859,62.0,Active,0,1
P016500,William Jackson,1941-05-20,M,1961-01-03,2004-07-07,43,1785.12,Defined Benefit,39272.64,North,2004-02-08,0,M***,Cheque,****7853,1.0027,0,2023-10-12T17:10:30.994193,63.0,Active,0,1
P016501,Jessica Anderson,1940-02-24,M,1964-12-30,1994-12-03,29,1672.23,Defined Benefit,0.0,South,1993-10-11,1,Beneficiary Not Registered,Bank Transfer,****2867,1.0285,0,2022-02-25T17:10:30.994405,54.0,Active,1,1
P016502,Richard Davis,1938-04-14,F,1970-06-10,1997-01-30,26,1556.45,Defined Benefit,0.0,West,1997-01-30,1,C***,Cheque,****5185,1.0388,0,2024-09-28T17:10:30.994680,58.0,Active,0,1
P016503,John Hernandez,1968-11-26,M,2002-06-03,2033-04-23,30,1374.56,Defined Contribution,0.0,West,2031-10-10,1,S***,Bank Transfer,****7412,1.0142,1,2022-03-16T17:10:30.994980,64.0,Active,0,1
P016504,Charles Smith,1962-05-19,M,1991-02-17,2030-09-28,39,1548.6,Defined Benefit,0.0,East,2029-02-20,0,M***,Bank Transfer,****3107,1.0315,1,2025-04-14T17:10:30.995245,68.0,Active,0,1
P016505,Jennifer Miller,1958-03-31,M,1983-02-19,2024-11-08,41,1951.34,Defined Contribution,0.0,Central,2024-02-26,0,D***,Bank Transfer,****4923,1.0129,0,2025-03-22T17:10:30.995508,66.0,Active,0,1
P016506,Sarah Martin,1973-05-05,M,1993-08-06,2040-02-11,46,2496.5,Defined Benefit,0.0,North,2038-11-29,1,Beneficiary Not Registered,Direct Deposit,****8461,1.0083,1,2022-06-20T17:10:30.995756,66.0,Active,1,1
P016507,Jessica Thomas,1969-01-03,F,1989-09-07,2029-09-26,40,1213.11,Defined Benefit,20622.87,North,2028-11-09,1,Beneficiary Not Registered,Bank Transfer,****8785,1.0263,1,2025-06-02T17:10:30.996050,60.0,Active,1,1
P016508,Thomas Lopez,1951-08-16,M,1979-02-10,2006-05-03,27,2189.68,Defined Contribution,0.0,North,2005-09-23,1,R***,Direct Deposit,****1907,1.0185,0,2021-05-18T17:10:30.996350,54.0,Active,0,1
P016509,Karen Johnson,1959-12-19,M,1985-11-12,2017-10-05,31,1602.93,Defined Benefit,36867.39,South,2017-09-22,1,Beneficiary Not Registered,Bank Transfer,****6907,1.0192,0,2024-07-17T17:10:30.996569,57.0,Active,1,1
P016510,Jennifer Jones,1958-05-17,F,1989-07-23,2019-01-07,29,1721.66,Defined Benefit,46484.82,East,2017-10-12,1,Beneficiary Not Registered,Bank Transfer,****5958,1.0261,0,2023-11-28T17:10:30.996812,60.0,Active,1,1
P016511,Joseph Johnson,1947-12-28,M,1971-05-17,2008-04-27,36,1106.56,Defined Contribution,0.0,South,2007-04-26,0,S***,Bank Transfer,****4734,1.0227,0,2024-09-14T17:10:30.997114,60.0,Active,0,1
P016512,Sarah Hernandez,1974-10-26,F,1995-10-03,2036-01-28,40,1566.78,Defined Benefit,42303.06,South,2034-04-28,1,J***,Cheque,****1275,1.0149,1,2023-06-29T17:10:30.997442,61.0,Active,0,1
P016513,Thomas Hernandez,1969-12-17,F,1996-08-14,2033-08-01,36,2110.78,Defined Benefit,0.0,East,2031-08-28,1,R***,Bank Transfer,****6202,1.0117,1,2024-01-21T17:10:30.997721,63.0,Active,0,1
P016514,Joseph Jackson,1953-08-09,M,1980-07-19,2023-03-10,42,2516.6,Defined Benefit,0.0,Central,2022-01-08,1,P***,Bank Transfer,****8168,1.0013,0,2025-10-31T17:10:30.998001,69.0,Active,0,1
P016515,William Taylor,1949-11-04,M,1976-11-09,2005-01-16,28,1804.72,Defined Benefit,0.0,South,2004-09-01,0,K***,Bank Transfer,****6823,1.0243,0,2022-12-14T17:10:30.998307,55.0,Active,0,1
P016516,Robert Johnson,1960-07-09,M,1989-12-15,2029-11-23,39,1813.95,Defined Contribution,36279.0,East,2029-07-03,1,S***,Bank Transfer,****4263,1.0205,1,2022-03-24T17:10:30.998671,69.0,Active,0,1
P016517,Barbara Gonzalez,1950-01-11,M,1984-12-24,2013-03-29,28,1799.64,Defined Benefit,14397.12,East,2011-11-08,1,Beneficiary Not Registered,Bank Transfer,****6366,1.0197,0,2021-04-25T17:10:30.998923,63.0,Active,1,1
P016518,Patricia Miller,1969-08-19,F,1992-09-21,2030-01-18,37,1547.09,Defined Contribution,0.0,South,2029-01-07,0,Beneficiary Not Registered,Bank Transfer,****1411,1.0183,1,2023-02-21T17:10:30.999177,60.0,Active,1,1
P016519,Robert Anderson,1937-07-18,M,1970-01-01,1997-05-04,27,2227.66,Defined Benefit,73512.78,South,1996-05-21,0,Beneficiary Not Registered,Bank Transfer,****2951,1.0303,0,2023-09-22T17:10:30.999425,59.0,Active,1,1
P016520,Richard Jones,1954-08-20,F,1974-10-24,2014-08-25,39,1644.17,Defined Benefit,0.0,South,2013-02-15,0,R***,Bank Transfer,****3484,1.0165,0,2023-10-31T17:10:30.999699,60.0,Active,0,1
P016521,David Hernandez,1954-03-25,F,1985-06-07,2023-06-25,38,2335.73,Defined Benefit,0.0,West,2021-07-03,1,Beneficiary Not Registered,Direct Deposit,****2780,1.0335,0,2024-11-17T17:10:30.999954,69.0,Active,1,1
